-5.163232598656556857e-03
6.610591423443124177e-03
1.025851546583173620e-03
1.107854475624902441e-03
3.338080518349613446e-04
-1.135085575086481127e-02
-6.902985745670935092e-03
6.832497151996566251e-03
8.252602786786009115e-03
-1.206621834432749195e-02
1.344308857543969130e-02
9.278454333369183168e-03
7.853300528180484630e-02
5.780919302500929502e-02
8.416795041888626427e-02
8.409468613245564550e-02
5.786982381487362076e-02
4.479331273129186913e-02
7.624393067760609766e-02
5.988797030432725654e-02
7.317816234428399513e-02
1.507338695990029509e-01
1.084579957843859466e-01
1.333617098288664427e-01
